from_date,part_number,dealer_price,list_price
5/1/2013,5C3Z1102GB,144.50,240.83
5/1/2013,5C3Z1104BAA,0.00,0.00
5/1/2013,5C3Z1109AA,0.00,0.00
5/1/2013,5C3Z1109B,352.30,587.17
5/1/2013,5C3Z1109CA,237.69,396.15
5/1/2013,5C3Z1109CC,122.39,203.98
5/1/2013,5C3Z1109DA,173.24,288.73
5/1/2013,5C3Z1125AB,72.09,120.15
5/1/2013,5C3Z1125CA,82.10,136.84
5/1/2013,5C3Z1125DA,83.63,139.38
5/1/2013,5C3Z2C026CA,110.07,183.45
5/1/2013,5C5Z2C026A,49.98,83.30
5/1/2013,5L2Z1102BA,109.98,183.30
5/1/2013,5L2Z2C026A,0.00,0.00
5/1/2013,5L3Z1125AA,76.78,127.97
5/1/2013,5L3Z1125BA,769.78,"1,282.93"
5/1/2013,5L3Z2C026AA,0.00,0.00
5/1/2013,5L8Z1125AA,0.00,0.00
5/1/2013,5L8Z1125BA,56.09,93.48
5/1/2013,5L8Z2C026BA,55.60,92.67
5/1/2013,5R3Z2C026AA,35.44,59.06
5/1/2013,5U9Z1102AA,606.92,"1,011.53"
5/1/2013,5W1Z1104B,145.49,242.49
5/1/2013,5W4Z1104BA,132.17,220.29
5/1/2013,6C2Z1109CA,183.19,305.32
5/1/2013,6C3Z1109X,347.78,579.63
5/1/2013,6C3Z2C026BA,0.00,0.00
5/1/2013,6E5Z1104AA,89.90,149.84
5/1/2013,6E5Z1104AB,56.71,94.53
5/1/2013,6E5Z1104BA,113.18,188.63
5/1/2013,6F2Z1109A,238.36,397.28
5/1/2013,6F2Z1109B,286.04,476.73
5/1/2013,6F2Z1125A,299.95,499.93
5/1/2013,6L1Z1104B,164.58,274.30
5/1/2013,6L1Z1104C,195.94,326.57
5/1/2013,6L1Z1104CA,241.99,403.32
5/1/2013,6L1Z1104D,0.00,0.00
5/1/2013,6L1Z1104DA,291.95,486.58
5/1/2013,6L1Z1104E,0.00,0.00
5/1/2013,6L1Z1109AA,0.00,0.00
5/1/2013,6L1Z1109D,205.33,342.21
5/1/2013,6L1Z1109F,0.00,0.00
5/1/2013,6L1Z1125A,55.54,92.57
5/1/2013,6L1Z2C026A,50.23,83.71
5/1/2013,6L2Z1109B,168.47,280.78
5/1/2013,6L2Z1125AA,56.12,93.53
5/1/2013,6L2Z2C026A,45.25,75.42
5/1/2013,6L3Z1104A,203.22,338.70
5/1/2013,6L5Z1104B,204.66,341.10
5/1/2013,6L5Z1126A,39.98,66.63
5/1/2013,6L8Z1109AA,40.04,66.73
5/1/2013,6L8Z1109BA,38.83,64.72
5/1/2013,6U9Z2C026A,119.00,198.33
5/1/2013,6U9Z2C026B,119.00,198.33
5/1/2013,7C3Z1102A,0.00,0.00
5/1/2013,7C3Z1102B,0.00,0.00
5/1/2013,7C3Z1104B,0.00,0.00
5/1/2013,7C3Z1104C,0.00,0.00
5/1/2013,7L1Z1104AA,0.00,0.00
5/1/2013,7L1Z1104BA,0.00,0.00
5/1/2013,7L1Z1104D,221.27,368.78
5/1/2013,7L1Z1104E,0.00,0.00
5/1/2013,7L1Z1109A,0.00,0.00
5/1/2013,7L1Z1109AA,235.53,392.56
5/1/2013,7L2Z1104A,293.27,488.78
5/1/2013,7L3Z1104A,224.60,374.33
5/1/2013,7L3Z1104B,200.00,333.34
5/1/2013,7L8Z1126A,69.98,116.63
5/1/2013,7R3Z1125A,124.26,207.11
5/1/2013,7S4Z1104A,71.21,118.69
5/1/2013,7S4Z1125A,0.00,0.00
5/1/2013,7S6Z1125A,59.98,99.97
5/1/2013,7S6Z1125B,39.98,66.63
5/1/2013,7S6Z2C026A,59.98,99.97
5/1/2013,7T1Z1104A,90.89,151.47
5/1/2013,7T1Z1104B,254.34,423.90
5/1/2013,7T1Z1104C,0.00,0.00
5/1/2013,7T1Z1104D,59.30,98.83
5/1/2013,7T4Z1104A,58.77,97.94
5/1/2013,7T4Z1104B,156.74,261.24
5/1/2013,7T4Z1104C,196.28,327.12
5/1/2013,7T4Z1125A,47.20,78.68
5/1/2013,7T4Z1125B,43.86,73.09
5/1/2013,7T4Z2C026A,40.74,67.90
5/1/2013,7W1Z1104A,169.56,282.60
5/1/2013,8A8Z1104B,0.00,0.00
5/1/2013,8A8Z1125A,0.00,0.00
5/1/2013,8C2Z1102A,0.00,0.00
5/1/2013,8C2Z1102C,0.00,0.00
5/1/2013,8C2Z1109A,135.01,225.02
5/1/2013,8C2Z1109B,135.01,225.02
5/1/2013,8C2Z1109C,139.71,232.85
5/1/2013,8C2Z2C026A,72.69,121.15
5/1/2013,8C2Z2C026B,80.57,134.28
5/1/2013,8C2Z2C026C,95.54,159.23
5/1/2013,8F9Z1104A,121.50,202.49
5/1/2013,8F9Z1104B,131.68,219.46
5/1/2013,8F9Z1104C,135.81,226.35
5/1/2013,8G1Z1125A,0.00,0.00
5/1/2013,8G1Z1125B,45.11,75.18
5/1/2013,8G1Z2C026A,0.00,0.00
5/1/2013,8G1Z2C026B,0.00,0.00
5/1/2013,8L3Z1102A,181.10,301.84
5/1/2013,8L3Z1102B,147.90,246.50
5/1/2013,8L8Z1104A,109.79,182.99
5/1/2013,8L8Z1126BD,65.35,108.92
5/1/2013,8S4Z1113B,67.44,112.41
5/1/2013,8T1Z1126B,0.00,0.00
5/1/2013,8U9Z1125A,0.00,0.00
5/1/2013,8U9Z2C026A,0.00,0.00
5/1/2013,9C3Z2C026A,61.55,102.59
5/1/2013,9E5Z1125A,0.00,0.00
5/1/2013,9E5Z1125B,0.00,0.00
5/1/2013,9E5Z1125C,46.99,78.32
5/1/2013,9E5Z2C026A,0.00,0.00
5/1/2013,9E5Z2C026B,36.40,60.67
5/1/2013,9L3Z1104A,339.42,565.69
5/1/2013,9L3Z1104B,471.85,786.42
5/1/2013,9L3Z1104C,229.66,382.77
5/1/2013,9L3Z1125C,61.35,102.25
5/1/2013,9L3Z1125D,69.98,116.63
5/1/2013,9L3Z2C026A,56.51,94.18
5/1/2013,9L3Z2C026B,53.48,89.13
5/1/2013,9S4Z1113A,70.52,117.53
5/1/2013,9S4Z1125A,0.00,0.00
5/1/2013,9T4Z1104A,272.87,454.78
5/1/2013,9T4Z2C026A,49.98,83.30
5/1/2013,AC3Z1104B,481.50,802.49
5/1/2013,AC3Z1104C,356.33,593.88
5/1/2013,AC3Z1104D,445.15,741.92
5/1/2013,AC3Z1104E,0.00,0.00
5/1/2013,AC3Z1104F,419.22,698.70
5/1/2013,AE8Z1125A,36.79,61.32
5/1/2013,AE8Z1125B,0.00,0.00
5/1/2013,AG1Z1125A,0.00,0.00
5/1/2013,AG1Z2C026A,48.62,81.04
5/1/2013,AL1Z2C026AA,0.00,0.00
5/1/2013,AL1Z2C026B,0.00,0.00
5/1/2013,AL3Z1104A,0.00,0.00
5/1/2013,AL3Z1125A,0.00,0.00
5/1/2013,AL3Z1125B,0.00,0.00
5/1/2013,AL5Z1102A,77.07,128.45
5/1/2013,AL5Z1104A,443.61,739.35
5/1/2013,AL5Z2C026A,69.98,116.63
5/1/2013,AL8Z1125A,47.44,79.07
5/1/2013,AS4Z1125A,41.14,68.56
5/1/2013,AT1Z1126A,63.40,105.67
5/1/2013,AV6Z2C026A,0.00,0.00
5/1/2013,AY1Z1125A,0.00,0.00
5/1/2013,B1BZ1104A,0.00,0.00
5/1/2013,B1BZ1104B,0.00,0.00
5/1/2013,BB5Z1104A,84.87,141.44
5/1/2013,BC2Z1102A,134.46,224.10
5/1/2013,BC2Z1102B,111.15,185.25
5/1/2013,BC3Z1104A,0.00,0.00
5/1/2013,BC3Z1104B,609.51,"1,015.85"
5/1/2013,BC3Z1104C,594.67,991.12
5/1/2013,BC3Z1104D,493.44,822.39
5/1/2013,BC3Z1104E,491.36,818.93
5/1/2013,BC3Z1109A,113.39,188.98
5/1/2013,BC3Z1109B,124.34,207.24
5/1/2013,BC3Z1109C,120.00,200.00
5/1/2013,BC3Z2C026A,78.80,131.33
5/1/2013,BE8Z1104A,30.59,50.99
5/1/2013,BE8Z1109A,0.00,0.00
5/1/2013,BE8Z1126A,0.00,0.00
5/1/2013,BE8Z1126B,25.32,42.20
5/1/2013,BL1Z1104A,0.00,0.00
5/1/2013,BL3Z1104A,0.00,0.00
5/1/2013,BL3Z1104B,0.00,0.00
5/1/2013,BL3Z1104C,0.00,0.00
5/1/2013,BL3Z1104D,0.00,0.00
5/1/2013,BL3Z2C026A,71.39,118.99
5/1/2013,BL3Z2C026B,59.98,99.97
5/1/2013,BR3Z1125A,0.00,0.00
5/1/2013,BT4Z1104A,42.83,71.39
5/1/2013,BT4Z1104B,125.08,208.46
5/1/2013,BT4Z2C026A,0.00,0.00
5/1/2013,BT4Z2C026B,50.07,83.44
5/1/2013,BV6Z1104B,74.24,123.73
5/1/2013,BV6Z1109C,0.00,0.00
5/1/2013,BV6Z1125A,38.49,64.15
5/1/2013,BV6Z1126A,39.98,66.63
5/1/2013,BV6Z2C026A,39.98,66.63
5/1/2013,C1BZ1126A,0.00,0.00
5/1/2013,C1BZ2C026A,0.00,0.00
5/1/2013,CB5Z1125A,63.20,105.33
5/1/2013,CC3Z1102A,131.19,218.65
5/1/2013,CC3Z1102B,163.34,272.23
5/1/2013,CL1Z1109A,0.00,0.00
5/1/2013,CL1Z2C026A,58.50,97.49
5/1/2013,CL3Z1104A,179.23,298.73
5/1/2013,CL3Z1104B,160.80,268.00
5/1/2013,CL3Z1104C,0.00,0.00
5/1/2013,CL3Z1104D,247.04,411.74
5/1/2013,CL3Z1104E,26.74,44.57
5/1/2013,CL3Z1104F,0.00,0.00
5/1/2013,CL3Z1104G,218.59,364.32
5/1/2013,CL3Z1104H,231.75,386.24
5/1/2013,CL3Z1125A,59.98,99.97
5/1/2013,CL3Z1125B,69.53,115.89
5/1/2013,CL3Z2C026A,0.00,0.00
5/1/2013,CL3Z2C026B,49.98,83.30
5/1/2013,CL3Z2C026C,69.35,115.59
5/1/2013,CL3Z2C026D,0.00,0.00
5/1/2013,CR3Z1125B,86.64,144.40
5/1/2013,CR3Z1125C,71.98,119.96
5/1/2013,CU9Z1102A,0.00,0.00
5/1/2013,CV6Z1104A,37.38,62.30
5/1/2013,CV6Z1104D,40.67,67.79
5/1/2013,CV6Z1104F,75.03,125.05
5/1/2013,CV6Z1104G,112.14,186.90
5/1/2013,CV6Z1104H,64.37,107.29
5/1/2013,CV6Z1109A,266.19,443.64
5/1/2013,CV6Z1109B,98.08,163.46
5/1/2013,CV6Z1109C,0.00,0.00
5/1/2013,CV6Z1125A,39.98,66.63
5/1/2013,CV6Z1125B,46.79,77.99
5/1/2013,CV6Z1126A,39.98,66.63
5/1/2013,CV6Z2C026A,38.08,63.47
5/1/2013,CV6Z2C026B,60.12,100.20
5/1/2013,DC3Z1102B,0.00,0.00
5/1/2013,DC3Z1102C,160.11,266.85
5/1/2013,DC3Z1104A,0.00,0.00
5/1/2013,DC3Z1104B,0.00,0.00
5/1/2013,DC3Z1104C,0.00,0.00
5/1/2013,DC3Z1104D,0.00,0.00
5/1/2013,DC3Z1125A,90.79,151.31
5/1/2013,DC3Z2C026A,79.98,133.30
5/1/2013,DC3Z2C026B,79.98,133.30
5/1/2013,DCPZ1104A,47.08,78.47
5/1/2013,DE9Z1104A,0.00,0.00
5/1/2013,DE9Z1104B,297.08,495.13
5/1/2013,DE9Z1104C,0.00,0.00
5/1/2013,DE9Z2C026A,128.00,213.33
5/1/2013,DG1Z1125B,0.00,0.00
5/1/2013,DG1Z1125C,53.46,89.10
5/1/2013,DG1Z2C026A,42.13,70.21
5/1/2013,DG9Z1104A,78.96,131.60
5/1/2013,DG9Z1104B,75.68,126.13
5/1/2013,DG9Z1104C,0.00,0.00
5/1/2013,DG9Z1104D,58.86,98.10
5/1/2013,DG9Z1125A,53.82,89.71
5/1/2013,DG9Z1125B,49.98,83.30
5/1/2013,DG9Z2C026A,68.15,113.59
5/1/2013,DG9Z2C026B,49.98,83.30
5/1/2013,DL1Z1104A,247.13,411.89
5/1/2013,DR3Z1125A,103.06,171.77
5/1/2013,DR3Z1125B,0.00,0.00
5/1/2013,DR3Z1125C,51.53,85.88
5/1/2013,DR3Z2C026A,67.64,112.73
5/1/2013,E9HZ1126A,256.19,426.98
5/1/2013,F1CZ1104A,49.44,82.40
5/1/2013,F1CZ1104B,60.00,100.00
5/1/2013,F2HZ1125B,259.19,431.98
5/1/2013,F3SZ1109A,85.00,141.67
5/1/2013,F4HZ1109D,328.51,547.52
5/1/2013,F4HZ1125A,150.00,250.00
5/1/2013,F4HZ1125C,165.00,275.00
5/1/2013,F4TZ1109A,440.00,733.34
5/1/2013,F4UZ1102B,0.00,0.00
5/1/2013,F4ZZ2C026B,80.59,134.32
5/1/2013,F58Z1126B,69.98,116.63
5/1/2013,F5RZ1104A,69.00,115.00
5/1/2013,F5RZ1104B,0.00,0.00
5/1/2013,F5TZ2C026A,29.98,49.97
5/1/2013,F67Z1125BA,44.98,74.97
5/1/2013,F68Z1104AA,70.00,116.67
5/1/2013,F6SZ1104BA,70.36,117.27
5/1/2013,F6UZ2C026AA,89.98,149.97
5/1/2013,F78Z1104AA,69.68,116.13
5/1/2013,F7AZ1104AC,64.22,107.03
5/1/2013,F81Z1102BA,129.77,216.29
5/1/2013,F81Z1102DB,179.32,298.87
5/1/2013,F81Z1104AD,244.25,407.08
5/1/2013,F81Z1104BH,299.15,498.59
5/1/2013,F81Z1104CH,0.00,0.00
5/1/2013,F81Z1104DG,285.00,475.00
5/1/2013,F81Z1104EC,0.00,0.00
5/1/2013,F81Z1109DA,165.42,275.70
5/1/2013,F81Z1109EB,211.82,353.03
5/1/2013,F81Z1125AA,0.00,0.00
5/1/2013,F81Z1125AB,0.00,0.00
5/1/2013,F81Z1125BA,100.81,168.02
5/1/2013,F81Z1125DA,75.75,126.26
5/1/2013,F81Z2C026AA,89.98,149.97
5/1/2013,F81Z2C026EA,79.98,133.30
5/1/2013,F87Z1104AB,0.00,0.00
5/1/2013,F87Z1104BB,0.00,0.00
5/1/2013,F87Z1104CA,167.09,278.49
5/1/2013,F87Z1126BA,34.98,58.30
5/1/2013,F8AZ1104AA,71.00,118.33
5/1/2013,F8UZ1102AB,120.22,200.36
5/1/2013,F8UZ1102CA,144.76,241.27
5/1/2013,F8VZ1125AA,65.32,108.87
5/1/2013,F8ZZ2C026AA,42.98,71.63
5/1/2013,XC2Z1126AA,62.71,104.51
5/1/2013,XC2Z2C026AA,84.94,141.57
5/1/2013,XC2Z2C026BB,96.03,160.05
5/1/2013,XF5Z1104AA,163.44,272.40
5/1/2013,XF5Z1125AA,44.98,74.97
5/1/2013,XF5Z1126AA,0.00,0.00
5/1/2013,XL1Z1102AF,0.00,0.00
5/1/2013,XL1Z1104AE,260.00,433.33
5/1/2013,XL1Z1125AA,79.54,132.57
5/1/2013,XL3Z1102EC,69.98,116.63
5/1/2013,XL3Z1104AD,228.93,381.56
5/1/2013,XL3Z1104BC,157.42,262.37
5/1/2013,XL3Z1125BA,0.00,0.00
5/1/2013,XL3Z1125CB,44.98,74.97
5/1/2013,XL5Z1104A,264.73,441.22
5/1/2013,XL5Z1104B,0.00,0.00
5/1/2013,XR3Z1125BC,126.99,211.65
5/1/2013,XW4Z1109AA,0.00,0.00
5/1/2013,XW4Z1125AA,58.46,97.43
5/1/2013,XW4Z2C026AA,49.98,83.30
5/1/2013,YC2Z1109AA,0.00,0.00
5/1/2013,YC2Z1126AA,79.98,133.30
5/1/2013,YC3Z1102AA,0.00,0.00
5/1/2013,YC3Z1104C,0.00,0.00
5/1/2013,YC3Z1104D,317.32,528.87
5/1/2013,YC3Z1104EA,0.00,0.00
5/1/2013,YC3Z1109AA,403.09,671.82
5/1/2013,YC3Z1109CA,0.00,0.00
5/1/2013,YC3Z1125AA,167.66,279.44
5/1/2013,YC3Z1126AA,0.00,0.00
5/1/2013,YC3Z2C026AA,165.00,275.00
5/1/2013,YC3Z2C026BA,229.07,381.79
5/1/2013,YC3Z2C026BB,80.57,134.28
5/1/2013,YF1Z1104AC,0.00,0.00
5/1/2013,YF1Z1125AA,81.42,135.70
5/1/2013,YF1Z2C026AA,29.98,49.97
5/1/2013,YL1Z1102AA,0.00,0.00
5/1/2013,YL1Z1104AA,259.00,431.67
5/1/2013,YL1Z2C026AA,69.47,115.78
5/1/2013,YL3Z1102AA,62.48,104.14
5/1/2013,YL3Z1104BA,195.32,325.53
5/1/2013,YL3Z2C026AA,68.99,114.98
5/1/2013,YL5Z1104A,215.00,358.33
5/1/2013,YL5Z1104AA,0.00,0.00
5/1/2013,YL5Z1104B,0.00,0.00
5/1/2013,YL5Z1104BA,0.00,0.00
5/1/2013,YR3Z1109AA,191.38,318.97
5/1/2013,YS4Z1A034AA,75.00,125.00
5/1/2013,YW7Z2C026AA,44.98,74.97
6/1/2013,1C4Z2C026AA,0.00,0.00
6/1/2013,1F1Z1104DA,0.00,0.00
6/1/2013,1F1Z1126BA,37.41,62.35
6/1/2013,1F2Z1104AB,90.14,150.23
6/1/2013,1L2Z1109AA,143.72,239.54
6/1/2013,1L3Z1104BA,250.00,416.67
6/1/2013,1L5Z1126BA,59.98,99.97
6/1/2013,1R3Z1104B,83.64,139.39
6/1/2013,1R3Z1104BB,69.00,115.00
6/1/2013,1R8Z2C026AA,0.00,0.00
6/1/2013,1S4Z2C026BA,0.00,0.00
6/1/2013,2T1Z1125A,53.28,88.80
6/1/2013,2T1Z1126C,0.00,0.00
6/1/2013,3C2Z1104AA,0.00,0.00
6/1/2013,3C2Z1109AA,279.33,465.55
6/1/2013,3C3Z1102CA,199.15,331.92
6/1/2013,3C3Z1104A,269.98,449.97
6/1/2013,3C3Z1104B,224.86,374.77
6/1/2013,3C3Z1104BA,0.00,0.00
6/1/2013,3C3Z1104CA,288.34,480.57
6/1/2013,3C3Z1109AA,0.00,0.00
6/1/2013,3C3Z1109AB,121.57,202.62
6/1/2013,3C3Z1109BA,0.00,0.00
6/1/2013,3C3Z1109BB,412.64,687.73
6/1/2013,3C3Z1109DA,202.91,338.18
6/1/2013,3C5Z1104AA,131.53,219.22
6/1/2013,3F1Z1104AA,60.00,100.00
6/1/2013,3F1Z1104BA,66.17,110.29
6/1/2013,3F1Z1104CA,72.41,120.68
6/1/2013,3F1Z1104DA,58.32,97.20
6/1/2013,3F2Z1104AA,230.30,383.84
6/1/2013,3F2Z1104AB,225.40,375.67
6/1/2013,3F2Z2C026AA,49.98,83.30
6/1/2013,3L2Z1104AA,187.23,312.06
6/1/2013,3L2Z1104AB,0.00,0.00
6/1/2013,3L2Z1109AA,0.00,0.00
6/1/2013,3L2Z1125AA,0.00,0.00
6/1/2013,3L2Z2C026AA,59.98,99.97
6/1/2013,3L5Z1104AA,0.00,0.00
6/1/2013,3L5Z1125AA,52.97,88.28
6/1/2013,3W1Z1125AA,45.49,75.82
6/1/2013,3W1Z2C026AA,42.98,71.63
6/1/2013,3W1Z2C026BA,59.98,99.97
6/1/2013,3W7Z2C026AA,45.56,75.94
6/1/2013,4C2Z1102AA,158.17,263.62
6/1/2013,4C2Z2C026AA,107.14,178.57
6/1/2013,4C3Z1102BA,481.49,802.48
6/1/2013,4C3Z1109AA,0.00,0.00
6/1/2013,4C5Z1125AA,59.98,99.97
6/1/2013,4F1Z1125AA,0.00,0.00
6/1/2013,4F2Z1102AAA,0.00,0.00
6/1/2013,4G7Z1104AA,0.00,0.00
6/1/2013,4G7Z1125AA,144.38,240.63
6/1/2013,4G7Z2C026AA,127.79,212.98
6/1/2013,4L2Z1104AA,177.30,295.49
6/1/2013,4L2Z1125AA,51.98,86.63
6/1/2013,4L3Z1104AB,213.52,355.87
6/1/2013,4L3Z1104BB,306.56,510.93
6/1/2013,4L5Z1102BA,87.58,145.96
6/1/2013,4R3Z1104AA,97.95,163.25
6/1/2013,4R3Z1104AB,91.81,153.01
6/1/2013,4R3Z1104B,0.00,0.00
6/1/2013,4R3Z1125AA,73.15,121.92
6/1/2013,4R3Z1125BA,0.00,0.00
6/1/2013,5C3Z1102AB,137.20,228.67
6/1/2013,5C3Z1102GB,139.98,233.30
6/1/2013,5C3Z1104BAA,0.00,0.00
6/1/2013,5C3Z1109AA,0.00,0.00
6/1/2013,5C3Z1109B,352.30,587.17
6/1/2013,5C3Z1109CA,293.07,488.45
6/1/2013,5C3Z1109CC,121.46,202.44
6/1/2013,5C3Z1109DA,166.70,277.83
6/1/2013,5C3Z1125AB,73.00,121.67
6/1/2013,5C3Z1125CA,85.35,142.25
6/1/2013,5C3Z1125DA,83.30,138.84
6/1/2013,5C3Z2C026CA,111.26,185.44
6/1/2013,5C5Z2C026A,49.98,83.30
6/1/2013,5L2Z1102BA,109.98,183.30
6/1/2013,5L2Z2C026A,0.00,0.00
6/1/2013,5L3Z1125AA,76.82,128.03
6/1/2013,5L3Z1125BA,69.98,116.63
6/1/2013,5L3Z2C026AA,0.00,0.00
6/1/2013,5L8Z1125AA,0.00,0.00
6/1/2013,5L8Z1125BA,54.98,91.63
6/1/2013,5L8Z2C026BA,55.40,92.32
6/1/2013,5R3Z2C026AA,35.62,59.37
6/1/2013,5U9Z1102AA,0.00,0.00
6/1/2013,5W1Z1104B,146.28,243.80
6/1/2013,5W4Z1104BA,134.53,224.22
6/1/2013,6C2Z1109CA,201.51,335.85
6/1/2013,6C3Z1109X,0.00,0.00
6/1/2013,6C3Z2C026BA,0.00,0.00
6/1/2013,6E5Z1104AA,103.01,171.69
6/1/2013,6E5Z1104AB,55.21,92.02
6/1/2013,6E5Z1104BA,108.06,180.09
6/1/2013,6F2Z1109A,572.07,953.46
6/1/2013,6F2Z1109B,381.38,635.64
6/1/2013,6F2Z1125A,222.82,371.37
6/1/2013,6L1Z1104B,168.73,281.22
6/1/2013,6L1Z1104C,197.16,328.61
6/1/2013,6L1Z1104CA,0.00,0.00
6/1/2013,6L1Z1104D,0.00,0.00
6/1/2013,6L1Z1104DA,127.40,212.33
6/1/2013,6L1Z1104E,0.00,0.00
6/1/2013,6L1Z1109AA,0.00,0.00
6/1/2013,6L1Z1109D,207.71,346.18
6/1/2013,6L1Z1109F,0.00,0.00
6/1/2013,6L1Z1125A,55.93,93.21
6/1/2013,6L1Z2C026A,50.40,84.01
6/1/2013,6L2Z1109B,173.93,289.87
6/1/2013,6L2Z1125AA,55.68,92.80
6/1/2013,6L2Z2C026A,45.38,75.64
6/1/2013,6L3Z1104A,189.05,315.08
6/1/2013,6L5Z1104B,209.53,349.23
6/1/2013,6L5Z1126A,39.98,66.63
6/1/2013,6L8Z1109AA,38.96,64.93
6/1/2013,6L8Z1109BA,38.16,63.60
6/1/2013,6U9Z2C026A,119.00,198.33
6/1/2013,6U9Z2C026B,119.00,198.33
6/1/2013,7C3Z1102A,0.00,0.00
6/1/2013,7C3Z1102B,0.00,0.00
6/1/2013,7C3Z1104B,0.00,0.00
6/1/2013,7C3Z1104C,0.00,0.00
6/1/2013,7L1Z1104AA,0.00,0.00
6/1/2013,7L1Z1104BA,0.00,0.00
6/1/2013,7L1Z1104D,253.65,422.75
6/1/2013,7L1Z1104E,207.27,345.45
6/1/2013,7L1Z1109A,227.71,379.52
6/1/2013,7L1Z1109AA,237.03,395.06
6/1/2013,7L2Z1104A,308.52,514.20
6/1/2013,7L3Z1104A,225.39,375.64
6/1/2013,7L3Z1104B,229.15,381.92
6/1/2013,7L8Z1126A,69.98,116.63
6/1/2013,7R3Z1125A,113.17,188.61
6/1/2013,7S4Z1104A,72.80,121.34
6/1/2013,7S4Z1125A,0.00,0.00
6/1/2013,7S6Z1125A,59.98,99.97
6/1/2013,7S6Z1125B,39.98,66.63
6/1/2013,7S6Z2C026A,59.98,99.97
6/1/2013,7T1Z1104A,90.97,151.62
6/1/2013,7T1Z1104B,243.75,406.25
6/1/2013,7T1Z1104C,0.00,0.00
6/1/2013,7T1Z1104D,79.42,132.36
6/1/2013,7T4Z1104A,68.81,114.69
6/1/2013,7T4Z1104B,139.19,231.98
6/1/2013,7T4Z1104C,199.31,332.18
6/1/2013,7T4Z1125A,47.13,78.56
6/1/2013,7T4Z1125B,42.98,71.63
6/1/2013,7T4Z2C026A,40.61,67.69
6/1/2013,7W1Z1104A,531.86,886.43
6/1/2013,8A8Z1104B,0.00,0.00
6/1/2013,8A8Z1125A,0.00,0.00
6/1/2013,8C2Z1102A,0.00,0.00
6/1/2013,8C2Z1102C,0.00,0.00
6/1/2013,8C2Z1109A,0.00,0.00
6/1/2013,8C2Z1109B,89.94,149.90
6/1/2013,8C2Z1109C,138.24,230.40
6/1/2013,8C2Z2C026A,74.49,124.15
6/1/2013,8C2Z2C026B,80.25,133.75
6/1/2013,8C2Z2C026C,94.67,157.79
6/1/2013,8F9Z1104A,130.95,218.24
6/1/2013,8F9Z1104B,135.40,225.66
6/1/2013,8F9Z1104C,138.34,230.57
6/1/2013,8G1Z1125A,0.00,0.00
6/1/2013,8G1Z1125B,44.98,74.97
6/1/2013,8G1Z2C026A,0.00,0.00
6/1/2013,8G1Z2C026B,0.00,0.00
6/1/2013,8L3Z1102A,176.79,294.65
6/1/2013,8L3Z1102B,147.90,246.50
6/1/2013,8L8Z1104A,115.53,192.55
6/1/2013,8L8Z1126BD,58.92,98.21
6/1/2013,8S4Z1113B,67.13,111.88
6/1/2013,8T1Z1126B,0.00,0.00
6/1/2013,8U9Z1125A,212.48,354.12
6/1/2013,8U9Z2C026A,0.00,0.00
6/1/2013,9C3Z2C026A,63.06,105.10
6/1/2013,9E5Z1125A,0.00,0.00
6/1/2013,9E5Z1125B,0.00,0.00
6/1/2013,9E5Z1125C,47.12,78.53
6/1/2013,9E5Z2C026A,0.00,0.00
6/1/2013,9E5Z2C026B,36.85,61.42
6/1/2013,9L3Z1104A,231.40,385.67
6/1/2013,9L3Z1104B,257.78,429.64
6/1/2013,9L3Z1104C,0.00,0.00
6/1/2013,9L3Z1125C,61.51,102.53
6/1/2013,9L3Z1125D,69.98,116.63
6/1/2013,9L3Z2C026A,56.70,94.50
6/1/2013,9L3Z2C026B,52.98,88.30
6/1/2013,9S4Z1113A,71.09,118.49
6/1/2013,9S4Z1125A,0.00,0.00
6/1/2013,9T4Z1104A,229.14,381.90
6/1/2013,9T4Z2C026A,49.98,83.30
6/1/2013,AC3Z1104B,443.96,739.93
6/1/2013,AC3Z1104C,361.21,602.02
6/1/2013,AC3Z1104D,447.85,746.41
6/1/2013,AC3Z1104E,0.00,0.00
6/1/2013,AC3Z1104F,516.37,860.61
6/1/2013,AE8Z1125A,37.68,62.81
6/1/2013,AE8Z1125B,29.98,49.97
6/1/2013,AG1Z1125A,0.00,0.00
6/1/2013,AG1Z2C026A,53.41,89.03
6/1/2013,AL1Z2C026AA,0.00,0.00
6/1/2013,AL1Z2C026B,0.00,0.00
6/1/2013,AL3Z1104A,0.00,0.00
6/1/2013,AL3Z1125A,0.00,0.00
6/1/2013,AL3Z1125B,0.00,0.00
6/1/2013,AL5Z1102A,79.48,132.47
6/1/2013,AL5Z1104A,358.82,598.03
6/1/2013,AL5Z2C026A,63.75,106.26
6/1/2013,AL8Z1125A,46.59,77.66
6/1/2013,AS4Z1125A,40.74,67.89
6/1/2013,AT1Z1126A,62.99,104.99
6/1/2013,AV6Z2C026A,0.00,0.00
6/1/2013,AY1Z1125A,39.98,66.63
6/1/2013,B1BZ1104A,19.34,32.23
6/1/2013,B1BZ1104B,0.00,0.00
6/1/2013,BB5Z1104A,92.59,154.31
6/1/2013,BC2Z1102A,133.16,221.94
6/1/2013,BC2Z1102B,111.09,185.16
6/1/2013,BC3Z1104A,"2,923.93","4,873.25"
6/1/2013,BC3Z1104B,139.94,233.24
6/1/2013,BC3Z1104C,0.00,0.00
6/1/2013,BC3Z1104D,0.00,0.00
6/1/2013,BC3Z1104E,877.43,"1,462.38"
